22334980,"No mystery why the New York City subway system is in such disrepair. Unlike other cities with storied underground systems - London, Paris, Moscow, Beijing, Tokyo - New York is not the capital of anywhere. So it does not attract the 'prestige' subsidizing that comes with being a nation's capital city. Good luck with New York City taxpayers voting to make up for niggardliness at the State and Federal level.",RexNYC,48567084,"Bronx, NY",5906b3297c459f24986dd004
22334867,"Could I suggest a small modification? There is a problem of attribution of agency in the fourth sentence of the article (taking into account the title and subhead), which I think you should correct: rathe than reading ""The M.T.A.’s failure to modernize its signal system is a crucial example"" you should have written ""The failure to tax very-high income earners to increase investments in public infrastructures, including the MTA's antiquated signal system, is a crucial example"". ",Juan Pablo,21172641,"Edinburgh, Scotland",5906b3297c459f24986dd004
22334569,"As a Londoner I found this article really interesting after living through years of engineering works across the network.<br/>Considering most of the infrastructure is 150 years old the tube is incredibly reliable and there is a noticed improvement since work began on the signalling system - I consider myself unlucky if I have to wait more than three minutes for a train.<br/>The main problem is of course money, we have pretty high fares but Transport for London who run the network funnel all profits into upgrades which does help a bit. The grants received from the central government are due to end in a few years so everyone's fears are that afters several years of progress things will stall once again.<br/>Reading about how New Yorkers face at least another 30 years of disruption is pretty shocking and hope they are able to put better systems in place for faster progress on future lines. Personally I think more people need to embrace weekend closures, whilst incredibly annoying at the time (the words 'Rail Replacement Bus Service' bring terror to Londoners) it will save time and money in the long run! Good luck  ",Catherine G,80306798,"London, UK",5906b3297c459f24986dd004
22334285,"That's what you get with unions, no accountability for work performance, and poor service at a high cost. All brought to you by years of political payoffs to Democrats.",M.,7529267,"Seattle, WA",5906b3297c459f24986dd004
22334051,So sad. A wonderful city...suffocating under rubble of it's own infrastructure. <br/><br/>And suffocated by politicians whose egos and ambitions came first. And they were reelected! ,M. Torrenday,51755587,Nyc,5906b3297c459f24986dd004
22333949,"Sorry, folks, but MTA leaders mustn't be distracted by 21st century upgrades when their primary job is to find meaningless employment for political cronies and their relatives.  <br/><br/>Someone needs to abolish the MTA and start over.",LIChef,67768315,East Coast,5906b3297c459f24986dd004
22334036,"We're having a regional infrastructure crisis.  The old Tappan Zee is ready to fall down (and hopefully can be held together long enough to allow the completion of the new bridge.)  The tunnels into Penn Station are crumbling.  The MTA's signal system is simply too old.  But, yeah, hey, let's cut taxes.",M Meyer,46876704,Brooklyn,5906b3297c459f24986dd004
22333822,"This is what I associate New Yorkers with... poor subways, lousy roads, horrible bridges, third-rate airports, dirty air, polluted water, a lot of talk, no leadership, high taxes, poor service, no foresight, bribes, kickbacks, cronyism endless whining and complaining! ",The Sceptic,77393259,USA,5906b3297c459f24986dd004
22333940,"We cannot look at the deterioration in subway performance without also looking at the poor urban planning and zoning which is overloading the system.  All the high rises which have been put up along various other lines, along the #7, for example,  has made getting on the train at rush hour almost impossible.  One of our former mayors proposed the solution of removing the seats from the subways cars.  That certainly brought up unfortunate associations.   I cannot imagine what Grand Central is going to be like with the additional thousands of commuters brought in from the new high rises going up in the area, as well as the LIRR which is also being proposed to come into the terminal.  Has anyone actually looked at the numbers of commuters on the concourse or on the subway platforms now?  ",Karen,59398390,NYC,5906b3297c459f24986dd004
22334264,"In my opinion this is largely due to two things: (1) the increasing unwillingness of people to pay taxes at the local, state or federal level and (2) the growing scarceness of politicians and public officials able and willing to articulate why spending money for the public good can sometimes be a good thing (except perhaps when it comes to more pay and pensions for cops and firefighters, when  it's ""god bless the first responders"" time since their endorsements are critical).",Ellienyc,63296061,"New York, NY",5906b3297c459f24986dd004
22333718,"I last lived and worked amongst you 20 years ago.<br/><br/>The subway, though crowded, worked ok then. Many stations were pretty scruffy, not least underneath the PABT, itself woeful and soiled.<br/><br/>I know the state controls the subway. But it is quite baffling how one of the wealthiest cities in the world has such woeful infrastructure. <br/><br/>The excuse of rider wrath if lines are shut down for installing new signals is just silly. Obviously, it's an excuse hiding some darker reality.",Dave T.,14762948,Cascadia,5906b3297c459f24986dd004
22334046,"I have lived on the 7 Line for 10 years and have watched it slowly (very slowly) evolve. One of the main reasons it takes so long to make any real changes is because the MTA barely has anyone actually working. If you go through a ""construction"" section of the tracks, you will see at least 10 MTA employees while one or two will be doing actual work. The others are eating, sleeping in the cranes, hanging out in the empty locomotive car they use to shuttle to and fro, or a group will be standing around watching one ""worker"" turn a bolt or replace a yellow plastic grate. <br/><br/>I've not only witnessed this once or twice, I have seen it every single day there is construction. 85 percent or more of the ""workers"" are never actually working at any given construction site (no matter the time of day or night). I really wish I was exaggerating.<br/><br/>If the MTA really wanted to renovate the lines and deliver a WORLD-CLASS system to a WORLD-CLASS city, they would hire hundreds, if not thousands, of workers to get this work done. They would also have a high degree of oversight to ensure that each worker is actually doing something. <br/><br/>How many times have you gone into a store or a restaurant and saw 85+ percent of the employees hanging around, looking at their phone, chatting, or napping? Not very often because when employees do behave that way, they get fired. MTA workers deserve breaks but not in full view of the public, especially given the limited results of these construction projects.",Joshua,66547487,"New York, NY",5906b3297c459f24986dd004
22333999,"I love Boston but it is an 17th century town (with an infrastructure to match) strangling in 21th century traffic. I know Boston fairly well as I went to school there and live an hour away but I loathe to go there. The traffic is a nightmare and getting out the way of those antiquated creaking, screaming ancient ,electric trains is worth your life.<br/><br/>I don't know how much business they are losing from people like me who used to go to Boston often to shop, go to museums and dinner but have second thoughts. I now go to Providence- easier, cheaper and saner.<br/><br/>Charlie- fix the MTA for God's sake or I'll never return!",Sharon Knettell,65505370,Rhode Island,5906b3297c459f24986dd004
22333795,NY's subway system is the only system in the world that runs 24/7. This makes maintenance nearly impossible. Shut it down from 1A to 5:30A and add bus routes for those that need public transit during those hours when street traffic is relatively light. Do the maintenance and upgrades during those down hours.,Blind Boy Grunt,17088156,NY,5906b3297c459f24986dd004
22334005,"Instead of grandstanding with ""free"" college education for all Gov. Cuomo shouls use those funds to overhaul the NYC subway signaling technology if not so appalling would be laughable. Updated signaling would improve efficiencies and service.<br/>The cost could be shared by government grants and ridership, and it require lines to be closed during off-peak times to expedite installation and reduce inconvenience. Really, look at those photographs simply unacceptable.",KB,33783718,WILM NC,5906b3297c459f24986dd004
22333834,"Forgot to mention that the announcement system is absolutely abhorrent. Did they not test the audio system beforehand? I can barely understand anything the engineer/conductor says given they're speaking clearly because there is:<br/><br/>1. Too much noise/static in the announcement or<br/>2. Volume is too low with a lot of static/noise or<br/>3. Volume is too high with too much static/noise.<br/><br/>There are rare occasions when it's a perfectly clear announcement but 95% of time, other passengers and I exchange looks of 'what they did they just say?'<br/><br/>I may be nit-picking certain aspects of the subway system that do not matter as much as reliability and efficiency, but if they're going to spend money on these systems and displays, please do it right. It's the bloodstream of the city and there's just too much plaque building up. ",AJ,65694888,NYC,5906b3297c459f24986dd004
22333781,"At a few dollars a head, multipled by 365,  is around 4-5 billion money coming in each year.  They could also raise the price a bit temporarily for added revenue.  I think a lot of people would be happy to pay a little more to ride on something a litle more modern.   ",e9999999,64637568,LOS ANGELES,5906b3297c459f24986dd004
22333977,"The fact is, just five short years ago, the reliability of the subway system was much better.  Take it from this long term New Yorker--something is very wrong.  The subway is in serious decline.",Ted Morgan,79653668,New York,5906b3297c459f24986dd004
22333904,"This might sounds heretical - especially from a life long New Yorker! - but why not consider shutting down the trains for few hours at night in order to facilitate maintenance and infrastructure projects? Late night partiers and overnight workers would suffer, but I think it's likely a worthwhile tradeoff for a better run system for everyone else. ",PFB410,62430883,NYC,5906b3297c459f24986dd004
22333651,"It galls me to no end that the MTA is spending $12 Billion to get several thousand LIRR riders a few blocks east in midtown while six million subway riders suffer delays nearly every day due to insufficient investment in essential infrastructure. This $12 Billion boondoggle known as the East Side Access Capital Project was not begun by Governor Cuomo, but by Governor Pataki, who, by the way, is also responsible for gutting the Rent Stabilization Law.  ",Robert,12335584,New York,5906b3297c459f24986dd004
22334176,I would guess that more riders are upset by loss of cellular connections in the tube than are even aware of the problems caused by the 90-yr old train control systems.,Henry J.,31292464,Durham NC,5906b3297c459f24986dd004
22333625,"!.  All human drivers should be replaced by robots.<br/>2. All tunnels should be painted white (which even the cavemen knew).<br/>3.  All stations that are one flight down should have elevator access.<br/>4. The MTA needs to maintain -- soap ( uinknown to this entity except for the super smelly one-- and lots of bleach) and water, and scrapping to get the gum off. ( Power washing -- always use a machine to do a job which can be done more effectively by hand -- does NOT work).. and not redecorate train stations.  Paint peeling from ceilings in passenger waiting areas, dirty floors -- NOT to be tolerated.. But I am sure the kickbacks are much better on unnecessary construction projects such as the one just done at 168th St.. for the no1 train.  The vaulted ceiling simply need washing it did not need a drop ceiling installed.. which BTW put extra weight on the old vault...and cost who knows how many millions as the MTA neglected to put up the signage that was in place when the 96th St. station was redone.  ALSO what idiot makes the staircase step down at sidewalk level  (only the 79th St. Irt station has a handrail to help the handicapped negotiate the step -- and most of the stops lack the yellow stripes that tell people something is a wry.  Furthermore, the card reading machines often deduct incorrect amounts -- I had a 13$ card go to five dollars in three senior trips!!<br/> 5.  Google trains should NOT need signals?? This seems to be old technology.  Who gets the $$?",what me worry,47931530,nyc,5906b3297c459f24986dd004
22333599,"Everyday I tell myself to make a Twitter account so I can rant at the MTA directly. Why is there 'train traffic ahead of us' at 5:30 AM? Sometimes the 4 or 5 train would have blinking maps or symbols of 2/3 trains. I've been on a D train that had the Q symbol inside. So many tourists probably get screwed over by all the changes that happen on the weekends and weekday nights.<br/>Oh and the arrival times on those touchscreens for the NQRW, such as the one in Union Square, are NOT on time - useless. They installed the overhead time displays for certain stations, but the downtown 49th Street station overhead display can also only be seen if you're directly underneath it because there is another electronic display that's right in front of it that blocks its view. Did people not think about the logistics when they decided to put that there???<br/><br/>I have been to cities in Asia and Europe and NYC has the whackiest and dirtiest subway system. Making excuses to those visiting, I say it has character. I understand that it's one of the oldest systems in the world and it may not be an easy fix but it has some serious catching up to do. The best I've seen is in Seoul where trains are without doubt reliable, platforms have airport style doors, clean usable bathrooms and even a breastfeeding room. I don't care for these amenities but at least make the subways more reliable. We need to catch up. ",AJ,65694888,NYC,5906b3297c459f24986dd004
22333540,"While reading this article I was reminded of an old family acquaintance who was a staff attorney for the MBTA in Boston. He had a political no show job and didn't even bother to go in for his weekly pay check as he had the T mail it to him for about 25 years. Different state, different time, but we all know that there are lots of people working at public service agencies who are political appointments. The Port Authority comes to mind. A friend of mine also helped design the Metro Card system as a consultant and she told me that getting anything done at the MTA was almost impossible, especially when dealing with unionized employees. ",Abbott Hall,63841340,"Westfield, NJ",5906b3297c459f24986dd004
22333520,"The Atlantic published a comprehensive article back 2015. Entitled ""Why New York Subway Lines are Missing Countdown Clocks,"" the article documents a few glaring issues that today's NYT article missed.<br/><br/>Standing out was the MTA incestuous relationship with contractors, including Siemens, where a $13 million pilot for bus times was canceled one year later without achieving anything measurable. <br/><br/>The author of the Atlantic cited a 2009 report by the MTA's oversight organization showing that despite the contractor’s poor performance on that project, ATS program managers had been told by their supervisor not to give Siemens an overall “Unsatisfactory” rating, for fear that this would preclude it from participating in future projects.<br/><br/>The project was later handed over to a group of MIT grads hired to work at the MTA. Bus times were available just months later, and the entire system was completed for all of Manhattan at the cost of less than $10,000 per bus.<br/><br/>The MTA, like all organization, is not making progress in many cases because they lack the in-house technology expertise to complete the projects and are invested in traditional job preservation. This strikes at the heart of big government-funded institutions; the system is dedicated to preserving jobs over providing better service for riders.",TalkPolitix,78482469,"New York, NY",5906b3297c459f24986dd004
22333383,"It's an old story.  Maintenance isn't sexy so no one wants to do it.  In coop building it results in emergency repairs to unmaitanied systems that cost double or triple what regular maintenance and replacement would.  It's the same for the MTA.  They'd rather hire a million $$$ man from London and keep doing it over and over again than maintaining the rails and signals on a regular basis and replacing them on a schedule.  As a result, it's an emergency every day and it's expensive not just for the MTA but for the people who have to use public transport to get to work.  Of course that's not the May<br/>Or or other top brass who can use a limo or in the mAyors case a helicopter. ",Justice Holmes,26251732,Charleston,5906b3297c459f24986dd004
22333380,"Back in 2011 or 2012, a Chinese student in Shanghai told me she had visited New York City and was surprised at how old the subways were.<br/><br/>They are decrepit because the bottom 90 percent of New Yorkers use them, while the top 10 percent make all the decisions.  Throughout the country the same upper 10 per cent have acquired all the increase in US wealth since 1982. ",Kevin Cahill,52114961,"Albuquerque, NM",5906b3297c459f24986dd004
22333378,"I would like to know what is MTA's CEO annual bonus and salary, compared to his London counterpart, of course. The whole MTA situation might be just an  example of crass corporate mismanagement, Detroit-style. <br/><br/>Had the signal problem existed for such a long time, I am sure MTA would have found a way to express it publicly and lobby for its replacement or funding. I am sure New York Times can look into this side of the problem as well.",sor perdida,66125788,junglia,5906b3297c459f24986dd004
22333369,Give it to the blokes from across the pond to fix - they seem to be better at it!,SR,53820848,"Los Angeles, CA",5906b3297c459f24986dd004
22333314,"Do the big-shots of the MTA ride in subways, or in Limousines?  From their viewpoint, having to transport middle and lower class wage slaves to their jobs, is an unfortunate side effect of the banking games that profit them personally.<br/><br/>Evidence?  The high cost and low quality of the transit systems they are responsible for.",Peter Zenger,55122416,N.Y.C.,5906b3297c459f24986dd004
22333306,"I'm certainly glad that Mr. Trump's pledge to repair, rebuild and add infrastructure is being kept. NOT!<br/>He is keeping money from California's High-Speed-Train line as a punishment for CA going for Hillary and to please his rural anti-transit supporters who see transit as superfluous or even a luxury. Apparently  to them, everyone lives the same rural lifestyle of a pickup truck, Walmart being 30 miles away, and a full gun rack.<br/>So ridiculous is the money going to the unneeded wall in lieu of the very needed public transit sector. ",The Perspective,54562472,Chicago,5906b3297c459f24986dd004
22333244,Isn't this the story of America? Republicans hate public transportation so those of us who use it are scorned and the money that should be set aside for repairs goes to new roads. ,atb,55182092,Chicago,5906b3297c459f24986dd004
22333209,"Reading between the lines, a large part of the problem is the resistance from New Yorkers to be inconvenienced.  You can't run a subway 24/7/365 and expect maintenance to happen quickly with no disruptions.  <br/><br/>Here in Boston, the MBTA announced that my local subway station, Wollaston on the Red Line, is going to be shut down for 20 months while they completely rebuild it before it crumbles apart.  The community is furious and fuming, but the alternative is 10 years of weekend and night time shutdowns so they have time to do the work.  New Yorkers are going to have to suck it up if they want to have a reliable subway in the future.",Mwk,69337915,Massachusetts,5906b3297c459f24986dd004
22333204,"I only want to echo what others have said about our nation's desperate need for infrastructure spending. Instead, we've spend thirty seven years playing economic shell-games designed to engorge the pockets of the wealthy, while the rest of our nation and people are left to drift and crumble. <br/><br/>Think about what these subway delays mean in value lost for businesses. New York is one of the major hubs of the global economy, and yet, employees gamble with delays and lateness every day. What does this cost in productivity every year, versus the budget for bringing our transit system up to speed?<br/><br/>This is symptomatic of the short-term thinking that has swamped politics and business for too long. The cost and time to fix problems in the present is seen as ""too expensive"". The can keeps getting kicked down the road, with only patchwork repairs in place. That's unsustainable. <br/><br/>If we want to be competitive and a global leader in the 21st century, we need to stop sinking all of our money and talent into the military and the financial industry. We need to rebuild our infrastructure, in all its facets. Not only will this create jobs, but it will make average citizens proud of our nation again. It's easier to be optimistic about our nation's future were we to see new and updated improvements, instead of quick fixes made with bailing wire and duct tape.",Dominic,64888397,"Astoria, NY",5906b3297c459f24986dd004
22332791,Doby Gillis......is alive and well underground in the NY Subway.....amazing!,Boxcar18,60691778,"Santa Cruz, Ca",5906b3297c459f24986dd004
22332962,"How in the world can the subway system not have been making a profit, ever? They have been running the system for way over 50 years, not putting any capital dollars into the investment to keep it running, and performed maintenance as needed (when something is broken) not on a regular preventive maintenance schedule. Does anyone really believe the audits of money coming in and money going out?",tomjoe9,50419775,Lincoln,5906b3297c459f24986dd004
22333127,"This has been the same issue since I was a student in the early 70's, at Hunter College. We were waiting for the 2nd Avenue subway FOREVER. Money has not been poured into the infrastructure. Companies, back in the day, left New York for the 'burbs because New York could not get its workforce to work on time due to a failing infrastructure. I guess the City had a ""if it ain't broke don't fix it"". attitude. Most of the major players are dead, will the infrastructure ever get better? I will be retiring soon!",Gracie15,55872231,New Jersey,5906b3297c459f24986dd004
22332736,"these same problems also exist on the subway systems in DC and SF, despite the fact they were built in the 1970s. Transit systems in the US seem to not be run in a manner befitting a fully developed nation. ",Yoda,64671572,Someplace in another galaxy,5906b3297c459f24986dd004
22332563,"Your story missed two important factors that contribute to the subway's current condition; trophy projects, those that politicians can crow about like the Second Ave subway that only travels 33 blocks and cost state tax payers billions. The second is the high cost of labor, three times more than it would cost to build or repair anywhere else, topped by work rules that dictate progress. There's a lot of blame to go around.",Smartpicker,71197570,NY,5906b3297c459f24986dd004
22333056,What better example of how this country's infrastructure is being allowed to crumble and held together with duck tape than the NYC subway system? And what catastrophic failure must occur to flip the switch from paralysis to action?,a goldstein,66124365,pdx,5906b3297c459f24986dd004
22332852,"... And yet the proposed solution uses radio signals and transponders every 500ft? Surely in this day of emerging autonomous vehicles a new train or retrofit system could leverage LIDAR/Camera Technology and GPS to accomplish this goal without needing the extensive retrofit of the entire length of track? If Tesla can put semi-autonomous tractor-trailers on the road, surely there is a more state-of-the-art solution to this problem?",Iahn Gonsenhauser MD MBA,66030407,Columbus,5906b3297c459f24986dd004
22333079,"I am on the other  side of 80years, and remember when the IRT had kerosene lamps as head lights.  And you know, the subway ran better then without the delays and the violence of today.",vincent189,5602163,stormville ny,5906b3297c459f24986dd004
22332868,The Seattle area is working to make its public transit better. Some parts are now working quite well. We live on the North end of Mercer Island and can get most places rather easily. JGAIA,Jerry Gropp Architect AIAA,6498021,"Mercer Island, WA",5906b3297c459f24986dd004
22332702,"Easy fix for this, subcontract new tunnels to the Vietnamese and signalling technology to the Japanese. The Japanese built the new metro in Delhi. India has far more problems than the US but with Japanese design and construction discipline built metros in some of the world's most densly populated cities. If you didn't get the tunneling thing, the Vietnamese had a vast underground system of tunnels that completely befuddled American military strategists during the Vietnam War.",Nev Gill,66049157,Dayton OH,5906b3297c459f24986dd004
22332872,"It would be worthwhile to take a single paragraph to explain ""where the money comes from"" and ""where the money goes."" The MTA clearly explains it in their budget: $9.5 Billion in labor related costs (out of $15.7B budget!). Transport for London dedicates close to one third of their overall budget to capital improvements. Given that the MTA's non-labor and non-debt service share only comes up to 24%, actual capital expenditure for improvements must be bupkis. The real question is what crazy politician will question close to $10 Billion dollars in labor expenses to actually improve the situation?  Certainly not Mr. Cuomo nor any other politician for that matter. I would hope that decent journalists would.",Alan,44753288,NY,5906b3297c459f24986dd004
22332781,"Right now they are getting to a point where they will have to take drastic action. Sure you don't want to upset your passengers but as old as the switching system is, what happens if it completely fails. Then you'll have a whole line shut down for who knows how long instead of a station of two for weekends to get the work done. I lived in London while they were doing the upgrades and yes it was painful, but you learned to work around it. Come on NY, put your big girl pants on and suck it up. People will be upset, but not as upset if the whole thing goes down.",Janet C,69617311,Chicago,5906b3297c459f24986dd004
22332532,"Run by progressives???  I see it somewhat as typical whoever in government runs things does not properly maintain and update them, nor do they want to increase the revenues to actually properly do so.  A business would be bankrupt if they did these things.  Folks like to stay in charge rather than do the job properly.  Now I bet they will be whining for federal funds, which they should only get some, like maybe 10% of the cost of doing things correctly.",vulcanalex,63687177,Tennessee,5906b3297c459f24986dd004
22332520,I don't envy the Metropolitan Transportation Agency's job when it comes time to upgrade NYC's subway system; not one bit.,Irene Williams,19986228,Connecticut,5906b3297c459f24986dd004
22332469,"As reported by the Daily News today - MTA workers walked away with a whopping $1billion of overtime last year. You can safely bet that most of this overtime was spent either doing nothing or working inefficiently. The whole system is just one big gravy train for their greedy union and the innocent straphanger foots the bill, not only in increased fares but in money lost in their everyday lives from not being able to get to where they're going on time due to the fact that our public transport system cannot have the upgrades it needs. Not a single politician in this city has the guts to stand up to the TWU and end this wasteful greed. You know why? Follow the money. ",Barry Grant,75865164,<br/>,5906b3297c459f24986dd004
22332434,"The MTA shares the poster for union reform with the Teachers Union. Let me emphasize UNION reform, not member reform. Its very important to split the difference. The workers are amazing, but the orgs are shady cartels that enjoy cloaks of zero accountability.  Did anyone else notice that the 2nd Ave subway doesnt have a modern switching system? Why is that true? Its brand new!!!",Matthew,27294261,North Carolina,5906b3297c459f24986dd004
22332346,That photo of the signaling technology is straight outta Steampunk.  It's not antiquated - it's totally retro and hip!,Matthew,40811289,Charlotte,5906b3297c459f24986dd004
22332191,How about modern everything?,NYCLAW,1828620,"Flushing, New York",5906b3297c459f24986dd004
22332173,"I hate to sound like a Tea Partier, but there is no lack of spending at the MTA. There is currently about $75 billion in capital spending happening right now. Compared to other cities around the world, that's a ludicrous amount.",JTK,64825912,New York,5906b3297c459f24986dd004
22332169,"When I visited London for the first time, I was very impressed by alerts in underground stations, telling riders how quickly the next train would be arriving.  This was in 1987!!   The MTA didn't begin installing alerts like these in NYC until more than 20 years later.  How is it that it took so long for New York to catch up with London in this area?  Where have our transit dollars been going?",Lisa Martin,21580635,"Hartsdale, NY",5906b3297c459f24986dd004
22332138,"What an embarrassment! What an embarrassment. In 6 years that I live here the ticket has gone up almost 20%, and I have not seen much improvement. The intercom system is on par w/ WWI communication. Some subway stations resemble scenes from zombie survival horror video games.<br/>I guess until the 1% will take helicopters into the city the rest of us will have to smell trash.<br/>What a disappointment. ",Gorazd,61630511,New York,5906b3297c459f24986dd004
22330679,"How did these same (or fewer) tracks and stations accommodate more riders in 1937 than are served today?  See ridership data at <a href=""https://vimeo.com/93485551"" title=""https://vimeo.com/93485551"" target=""_blank"">https://vimeo.com/93485551</a>   video time frame 00:20",Mike Donatz,69452143,Miami,5906b3297c459f24986dd004
22332247,"I have commuted between suburban DC and NYC for the entire 21st. century. My commute includes the DC Metro, Amtrak and the NY subway. It is no contest---the NY subway wins hands-down for reliability! It may be old and creaky, but it has some redundancy (at least in Manhattan) that provide options; and, despite its age, hats off to the workers who keep it going!  The newcomers (both the Decela and the pathetic Metro, which is only 40 years old) have left me in no-man's land more times than I care to remember. The Metro, in particular, has multiple disruptions on an almost daily basis, despite its promised improvements--and it costs 2-3 times as much as the NY subway. <br/><br/>So, yes, improvements are overdue. Nonetheless, NY subway and your employees--I commend you for doing your best to keep moving despite the increased demand!",saywhat?,19208483,"NY, NY",5906b3297c459f24986dd004
22331641,Pretty dismal. ,Anonymous,17038544,Seattle,5906b3297c459f24986dd004
22332053,"""Amtrak, which owns the station, plans to close several tracks for repairs that will disrupt service this summer on New Jersey Transit and the Long Island Rail Road, two of the nation’s busiest commuter railroads.""<br/><br/>Two of the busiest?<br/>Maybe I am blind but aren't the two biggest, by far?<br/>Could you please tell me what the top commuter lines are?  Or update the article?<br/><br/>Thanks",njqhecht,46879300,"Madison, NJ",5906b3297c459f24986dd004
22331638,Better call Elon.,bill,67898219,costa rica,5906b3297c459f24986dd004
22331988,"The PATH train's signaling system has recently been upgraded.  Sure, it's only 13 stations, but it was done by the MTA-like Port Authority and in relatively decent time.  There were weekend closures all last year, but you deal with it.  Stay home or take the bus.  Whatever.",Richard,60135671,"Hoboken, NJ",5906b3297c459f24986dd004
22331996,"I imagine there are challenges of ""colors of money"", but what fraction of the egregious $4 billion spent on the grandiose WTC transit hub would be sufficient to advance the train control system toy, perhaps, late 20th century standards?",Rob Gayle,46006296,"Riverside, CA",5906b3297c459f24986dd004
22331922,In the photo of installing upgraded switch equipment at 34th Street there are 6 workers in the photo and only 1 working ! ! ! No wonder cost overruns and delays !,kaj,36539311,brooklyn,5906b3297c459f24986dd004
22331993,"Am I the only one writing ho remembers how much worse the subways were from the late-’60’s through the ’80’s?<br/><br/>Unbelievable improvements followed. These cry baby commenters don't know of the filthy, crime-ridden, graffiti covered trains, the grimy, dark stations, dimly incandescent-lit, tiles fallen from the walls? VERY scary! Breakdowns so regular, with a 2-hour delay, between station, a/c cutting a week. Daily “this train is going out of service. Another train is following shortly” announcements (always a lie).<br/><br/>These people have no notion how much BETTER, cleaner, more efficient and reliable the system is now!   Bright, florescent-lit platforms, retiled, with ceramic art, crime, graffiti gone!<br/><br/>Now, that is not to say we are in danger of back-sliding. And, after 60 years of NYC population at 7.1-7.5 million, it's amazingly now 8.5 million!<br/><br/>Is it possible the MTA is back-sliding into the same pre-1985 'decay mode? Of course! There MUST be investigations and fixes. (Do NOT blame those track workers! Or 'Unions'! Please!)<br/><br/>And why do signal upgrades creep, but we've seen wifi added everywhere in 2 years, and train  info signs mushroom overnight!? What explains THAT?<br/><br/>There are legitimate questions. All in all, though, all these gripers seem to have NO CLUE as to how much better the whole system is now. That brought new riders, and made the city ripe for today's gentrification. <br/><br/>So, sure, lets get cracking again. But grow up people! The trains are a dream these days!",Hoarse Whisperer,58361123,Forest Hills,5906b3297c459f24986dd004
22331411,"Sadly, the problems described here are systemic and you can't stop the trains, rip out existing infrastructure and start fresh. This is unlike the Tappan Zee or Koscuisco (sp?) bridge replacements where they simply build another one adjacent to the failed structure. ",Barry,1165709,New York area,5906b3297c459f24986dd004
22331962,"There is a very plain reason for the fact that a project to change the signals on the subway system is estimated to take at least till 2045 to be completed. And that is that for some reason the ability to build subway lines themselves is something that we no longer have the capability of doing. Today simply building a couple of new stops on the 2nd Ave. subway line took years, and the plan to extend it in both directions, in particular downtown seems to be beyond our capability.<br/>Contrast that with the speed and efficiency with which the subway lines were built back in the early 20th century. And in addition to the speed in which they built subway lines, building subway lines was so feasible back then that privately owned companies funded their construction and competed with each other and each turned a profit.<br/>And this is in regard to subway lines. Building trolley lines was something that took a matter of a few months. Just about every major thoroughfare had a trolley line. Today the city is planning on building a single trolley line, to go from Greenpoint to Sunset Park, and if things go according to plan it shall take no longer than 5 years to build.<br/>It is clear beyond a doubt that it is beyond our capabilities to build the subway system today. What has changed is not clear. But whatever the reason is, is the reason that a project to change the signal system on the subway is slated to take longer than the time it took for the whole of the subway system to be built.",Michael Stavsen,60905487,"Ditmas Park, Brooklyn",5906b3297c459f24986dd004
22331846,"When I was a kid, long ago in the Bronx, the subway was the same: crowded, smelly, sometimes unpredictable, noisy and dirty. But it opened new worlds, new places, access to majestic and intellectual things and widened my view of the world to come and undefinable possibilities.",macbloom,27228697,"menlo park, ca",5906b3297c459f24986dd004
22331603,"The fat cat robber barons who run the MTA, a publicly funded private company, make millions for themselves, and don't even ride the subway (or any public transportation).  They continually cry poor, while with greater frequency, raise fares on working New Yorkers, who depend on this monopoly, to get to and from work, so they may hope to afford the ever increasing costs, while the system continues to disintegrate.  And this is the best public transit system America can present.  To quote another prime exemplar of American waste and failure, ""Sad!""",Chris,63411833,NYC,5906b3297c459f24986dd004
22331770,"While I appreciate that the NYT is highlighting this critical issue, I find it odd and troubling that the article makes no mention of the Transit Workers Union, or the fact that for some reason the MTA requires that the current signaling system be maintained even if a new CBTC system is put in place (the two running as a redundant system). The MTA will claim this is for safety, but it seems likely that the requirement to continue using the old system is more about preserving labor that would be eliminated with a new system that required less (off hour, OT) maintenance. The Atlantic has a good piece on the challenges with upgrading the MTA signals, which raises these issues:<br/><br/><a href=""https://www.theatlantic.com/technology/archive/2015/11/why-dont-we-know-where-all-the-trains-are/415152/"" title=""https://www.theatlantic.com/technology/archive/2015/11/why-dont-we-know-where-all-the-trains-are/415152/"" target=""_blank"">https://www.theatlantic.com/technology/archive/2015/11/why-dont-we-know-...</a>",Daily Rider,76819026,Brooklyn,5906b3297c459f24986dd004
22331726,And yet MTA fares are so far advanced....,DCBinNYC,20457178,NYC,5906b3297c459f24986dd004
22331456,"The entire system should be operated by a private company. With a profit incentive, the system would be more efficient. State and local governments are incapable of  managing transportation systems because of political influence. ",John Quinn,65204315,"Virginia Beach, VA",5906b3297c459f24986dd004
22331893,I rode those trains for many years. I would prefer air-conditioning that worked rather than new signals. ,Thomas Labash,60489460,Peterborough NH,5906b3297c459f24986dd004
22331433,"From an engineering point of view, any critical system should be duplicated. In the long run, and we are here for the long run, unless we wipe ourselves out, it would be useful for all kinds of reasons to have more choices on subway lines. Roughly parallel lines so sections can be entirely shut down for repairs and upgrades. ",Woodie Garber,69567611,New Hampshire,5906b3297c459f24986dd004
