590a628d7c459f24986dd941,961,Will the Extra Billions Be Enough?,Upshot,2017-3-5 23:06:00,Adding $8 billion to a G.O.P. bill seems to fall short of ensuring that those with pre-existing conditions will still be able to get health insurance.,https://www.nytimes.com/2017/05/03/upshot/extra-billions-for-health-bill-researchers-say-its-still-not-enough.html
590a6f0b7c459f24986dd964,132,"A Common Word, but Not a Common Name",Metro,2017-4-5 0:00:00,An explanation for why a student did not respond when attendance was being taken at a Brooklyn high school in the 1940s.,https://www.nytimes.com/2017/05/03/nyregion/metropolitan-diary-a-common-word-but-an-uncommon-name.html
590a74ca7c459f24986dd971,841,  Two Red Bull Teams in Champions League? Rules Say ...,Sports,2017-4-5 0:24:00,RB Leipzig is confident it will be able to compete in next year’s Champions League despite a relationship with the Austrian champion Red Bull Salzburg that could violate UEFA rules.,https://www.nytimes.com/2017/05/03/sports/soccer/room-for-two-red-bulls-soccer-success-complicates-champions-league.html
590a76197c459f24986dd972,395,"On New Planes, American Airlines Will Add Seats and Reduce Space",Travel,2017-4-5 0:30:00,"The company plans to shrink space between rows in its economy section, bringing it closer to low-cost competitors.",https://www.nytimes.com/2017/05/03/travel/new-planes-american-airlines-will-add-seats-reduce-space.html
590a7ad57c459f24986dd97c,1344,"For Mets, It’s Injury After Injury, Year After Year",Sports,2017-4-5 0:50:00,"Recent injuries to Noah Syndergaard and Yoenis Cespedes make them the latest key players to be lost for long stretches, continuing a yearslong issue.",https://www.nytimes.com/2017/05/03/sports/baseball/for-the-mets-its-injury-after-injury-year-after-year.html
590a886a7c459f24986dd989,717,The New Study That Shows Trumpcare’s Damage,OpEd,2017-4-5 1:48:00,New data makes the Republicans’ health care bill look even worse than the Congressional Budget Office’s analysis.,https://www.nytimes.com/2017/05/03/opinion/trump-health-care.html
590a8b3a7c459f24986dd992,1141,Winter Driving Hazard,Games,2017-4-5 2:00:00,Loren Muse Smith and Tracy Gray try to slip one by us.,https://www.nytimes.com/2017/05/03/crosswords/winter-driving-hazard.html
590a8b3a7c459f24986dd993,637,When Ghosts Draw You Close,Weekend,2017-4-5 2:00:00,O’Neill’s Civil War-era Greek tragedy is infused with new relevance in a production directed by David Herskovits.,https://www.nytimes.com/2017/05/03/theater/mourning-becomes-electra-review.html
590a993d7c459f24986dd9a5,1276,"‘Fargo’ Season 3, Episode 3 Recap: The Yanagita Effect",Culture,2017-4-5 3:00:00,It takes impressive swagger for a show to spend an entire episode chasing a red herring. But the gamble pays off.,https://www.nytimes.com/2017/05/03/arts/television/fargo-recap-the-law-of-non-contradiction.html
590ad1a27c459f24986dda13,1470,The Team That Opponents Fear to Play,Sports,2017-4-5 7:00:00,"After some F.C. Porto ultras joined a lower-division team in Portugal, opponents — citing on-field violence and off-field threats — boycotted it.",https://www.nytimes.com/2017/05/04/sports/soccer/the-soccer-team-no-one-wants-to-play.html
590ad66b7c459f24986dda20,871,The Power of Trump’s Bully Pulpit,OpEd,2017-4-5 7:21:00,Donald Trump is a dealmaker. That means his hyperbolic statements are often just the opening bid.,https://www.nytimes.com/2017/05/04/opinion/donald-trump-foreign-policy.html
590ad66b7c459f24986dda1e,923,Senators Save the Empire,Editorial,2017-4-5 7:21:00,The Senate may be our rampart against Trump.,https://www.nytimes.com/2017/05/04/opinion/senator-donald-trump.html
590ad66b7c459f24986dda1c,855,Climate of Unintended Consequences,OpEd,2017-4-5 7:21:00,Do-something impulses and eco-cure boosterism turbocharged by government and subsidized business can do great harm.,https://www.nytimes.com/2017/05/04/opinion/climate-policy-ethanol.html
590ad66b7c459f24986dda1d,827,Way Too Many Trumps,OpEd,2017-4-5 7:21:00,"Out of the blue, the president suddenly showed new sides of himself.",https://www.nytimes.com/2017/05/04/opinion/too-many-donald-trumps.html
590ad66b7c459f24986dda1f,759,Let Penn Station Breathe,Editorial,2017-4-5 7:21:00,An architect gives Gov. Andrew Cuomo his best chance to straighten out the subterranean mess that is America’s busiest train station.,https://www.nytimes.com/2017/05/04/opinion/penn-station-andrew-cuomo.html
590ad6767c459f24986dda22,861,From Prisoner To Modern-Day Harriet Tubman,OpEd,2017-4-5 7:21:00,"A woman who was once trapped in a cycle of drugs, crime and incarceration now helps others start healthy lives on the outside.",https://www.nytimes.com/2017/05/04/opinion/susan-burton-modern-day-harriet-tubman.html
590ae0227c459f24986dda3b,256,Unknown,Unknown,2017-4-5 8:00:00,"Three teenage photographers from different backgrounds learn the power of visual documentation. &#8220;When I get it right,&#8221; said one of them, &#8220;I kind of feel like I&#8217;m on top of the world.&#8221;",https://lens.blogs.nytimes.com/2017/05/04/the-power-of-photography-for-teenage-documentarians/
590ae6927c459f24986dda4a,455,Questions for: ‘Ivanka Trump Has the President’s Ear. Here’s Her Agenda.’,Learning,2017-4-5 8:30:00,How does Ms. Trump’s role as daughter to the president affect her position as the president’s adviser?,https://www.nytimes.com/2017/05/04/learning/questions-for-ivanka-trump-has-the-presidents-ear-heres-her-agenda.html
590ae7037c459f24986dda4e,1793,President Trump Is the Enemy of Their Enemies,OpEd,2017-4-5 8:31:00,"For many Republican voters, that’s all that matters.",https://www.nytimes.com/2017/05/04/opinion/president-trump-is-the-enemy-of-their-enemies.html
590aeda37c459f24986dda5f,3707,Action at a Distance,Magazine,2017-4-5 9:00:00,"The visual effects industry, and the “movie magic” blockbuster films spend huge shares of their budgets on, are being lured away from California — and into two of the most expensive cities in the world.",https://www.nytimes.com/2017/05/04/magazine/why-hollywoods-most-thrilling-scenes-are-now-orchestrated-thousands-of-miles-away.html
590aeda47c459f24986dda60,668,Unknown,Magazine,2017-4-5 9:00:00,Tracing the strange connections of a global economy.,https://www.nytimes.com/2017/05/04/magazine/the-magazines-money-issue.html
590aeda47c459f24986dda62,978,"Have Pop, Will Travel",Magazine,2017-4-5 9:00:00,"South Korea’s music craze has taken most of the world by storm, but Chile represents a somewhat unlikely conquest.",https://www.nytimes.com/2017/05/04/magazine/what-does-it-take-for-a-k-pop-band-to-blow-up-in-south-america.html
590aeda47c459f24986dda63,744,What Childhood Classic Would You Like to See Turned Into a Movie or TV Show?,Learning,2017-4-5 9:00:00,Are memories of your favorite children’s books enriched or eroded with a Hollywood remake?,https://www.nytimes.com/2017/05/04/learning/what-childhood-classic-would-you-like-to-see-turned-into-a-movie-or-tv-show.html
590afbb97c459f24986dda8f,812,"If Life Has You Down, Do a Handstand",Well,2017-4-5 10:00:00,"A handstand is all about reconnecting with the ground and trusting it in a new way, a white flag of surrender planted in the soil, hands first.",https://www.nytimes.com/2017/05/04/well/move/if-life-has-you-down-do-a-handstand.html
590afd5d7c459f24986dda9b,1142,New York Today: Preparing for President Trump,Metro,2017-4-5 10:07:00,"Thursday: President Trump’s return, Star Wars Day, and a hometown hero.",https://www.nytimes.com/2017/05/04/nyregion/new-york-today-preparing-for-president-trump.html
590b08627c459f24986ddab8,776,Poignant Paper Trail From the Border,Insider,2017-4-5 10:54:00,“Sorry for destroying your door and for having used your belongings ...”,https://www.nytimes.com/2017/05/04/insider/poignant-paper-trail-from-the-south-texas-border.html
590b36d07c459f24986ddb43,912,Don’t Punish Crime Victims,OpEd,2017-4-5 14:12:00,I was shot in the stomach at a parade. Here’s why I refused to cooperate with the prosecution.,https://www.nytimes.com/2017/05/04/opinion/sunday/dont-jail-crime-victims-for-not-testifying.html
590b44ee7c459f24986ddb6a,947,An Ocean Beckons Where Newspapers Once Streamed,Insider,2017-4-5 15:12:00,The pressroom and reel room used by The New York Times until 1997 will reopen in October as National Geographic Encounter: Ocean Odyssey.,https://www.nytimes.com/2017/05/04/insider/an-ocean-beckons-where-newspapers-once-streamed.html
590b4c857c459f24986ddb96,1058,"Wealthy People Benefit, the Poor Much Less So",Upshot,2017-4-5 15:45:00,"The rich and healthy benefit, but poor and disabled people who use Medicaid could lose out.",https://www.nytimes.com/2017/05/04/upshot/who-wins-and-who-loses-in-the-latest-gop-health-care-bill.html
590b52e97c459f24986ddbb1,225,Drugs: Hives May Not Need Steroids,Science,2017-4-5 16:12:00,"Patients with mild itchy rashes did well with an antihistamine alone, a new study reports.",https://www.nytimes.com/2017/05/04/well/live/itchy-hives-a-steroid-may-not-be-needed.html
590b70e97c459f24986ddc23,1473,"Health Care Bill, Passed By House, Faces Senate Test",National,2017-4-5 18:20:00,"After weeks of struggle, House Republicans narrowly passed hard-fought legislation to repeal and replace large parts of the Affordable Care Act.",https://www.nytimes.com/2017/05/04/us/politics/health-care-bill-vote.html
590b861e7c459f24986ddc76,759,Seafood Cocktails to Shock You Back to Life,Dining,2017-4-5 19:50:00,Potent tonics are the draw at a tiny in-store restaurant with a big name (La Esquina del Camarón Mexicano) in Jackson Heights.,https://www.nytimes.com/2017/05/04/dining/la-esquina-del-camaron-mexicano-review.html
590b89f07c459f24986ddc82,855,The Trumpcare Disaster,Editorial,2017-4-5 20:06:00,"Now that Republicans have rammed their health care-destroying bill through the House, Americans have to hope the Senate will stop it.",https://www.nytimes.com/2017/05/04/opinion/obamacare-house-vote.html
590b8cfb7c459f24986ddc8d,910,"An Intimate Portrait, With Blurred Lines",Weekend,2017-4-5 20:20:00,"This Laura Poitras documentary follows the elusive and evasive WikiLeaks founder over several years, but real-time events have overtaken the film’s tale.",https://www.nytimes.com/2017/05/04/movies/risk-review-julian-assange-laura-poitras.html
590b92857c459f24986ddcae,1019,Looking for That Loving Feeling,Weekend,2017-4-5 20:43:00,"Chris Pratt, Zoe Saldana and the crew are back for this sequel to the 2014 hit about a ragtag group of futuristic fighters.",https://www.nytimes.com/2017/05/04/movies/guardians-of-the-galaxy-2-review-chris-pratt.html
590ba0c27c459f24986ddce5,459,Don’t Take the Senate for Granted on Health Care,OpEd,2017-4-5 21:44:00,"The activism around the House bill was impressive, but it ultimately fell short. Now pay attention to the Senate.",https://www.nytimes.com/2017/05/04/opinion/obamacare-repeal-senate.html
590ba2ab7c459f24986ddce9,763,"What I’m Telling You, and Only You",Metropolitan,2017-4-5 21:52:00,"The writer tries out various lies for the bruises on her face, then decides to tell you, and only you, the true story.",https://www.nytimes.com/2017/05/04/nyregion/hiding-cosmetic-surgery-bias.html
590ba3097c459f24986ddcea,830,The Real Problem With the A.H.C.A.,OpEd,2017-4-5 21:54:00,Reducing insurance access isn’t a bug in the Republican plan. It’s a feature.,https://www.nytimes.com/2017/05/04/opinion/gop-health-care-act-.html
590ba4267c459f24986ddcef,1189,Why My Father Votes for Le Pen,OpEd,2017-4-5 21:58:00,The National Front offers a chance to fight his sense of invisibility.,https://www.nytimes.com/2017/05/04/opinion/sunday/why-my-father-votes-for-marine-le-pen.html
590bab867c459f24986ddd0a,967,Service-Based Policing,Metropolitan,2017-4-5 22:30:00,What if New York’s police saw those they are entrusted to serve and protect as consumers who needed to be kept happy?,https://www.nytimes.com/2017/05/04/nyregion/new-york-police-department-customer-service.html
590bb28c7c459f24986ddd1c,1151,A Revival Where Less Is More,Weekend,2017-4-5 23:00:00,"Our new co-chief theater critic, Jesse Green, makes his reviewing debut with this Sondheim musical. Follow him on Twitter (@JesseKGreen) and Facebook (jesse.green.critic).",https://www.nytimes.com/2017/05/04/theater/pacific-overtures-review.html
590bc0887c459f24986ddd2c,292,An Elevator Ride to Remember,Metro,2017-5-5 0:00:00,Spending a few minutes in a confined space with three men accused of being gangsters.,https://www.nytimes.com/2017/05/04/nyregion/metropolitan-diary-elevator-ride-to-remember.html
590bc0987c459f24986ddd2d,911,"Life Will Bury You, but There’s No Use Whining",Weekend,2017-5-5 0:00:00,"Our new co-chief theater critic, Jesse Green, offers his take on Ms. Wiest’s work in this Beckett revival. Follow him on Twitter (@JesseKGreen) and Facebook (jesse.green.critic).",https://www.nytimes.com/2017/05/04/theater/happy-days-review-dianne-wiest.html
590bc81f7c459f24986ddd39,777,Libraries Are Fining Children Who Can’t Afford to Be Without Books,Metro,2017-5-5 0:32:00,"With cards for more than 225,000 young people blocked because of fines exceeding $15, some leaders ask if denying borrowing privileges is the right punishment.",https://www.nytimes.com/2017/05/04/nyregion/library-fines-children-books.html
590bc8367c459f24986ddd3a,456,The Reality of a Pre-Existing Condition,OpEd,2017-5-5 0:32:00,"My family and others have surmounted so many obstacles, only to encounter one we thought was set aside for good.",https://www.nytimes.com/2017/05/04/opinion/pre-existing-condition-gop-bill.html
590bdca97c459f24986ddd56,1027,Instructions on Where to Go,Games,2017-5-5 2:00:00,How to solve a Friday Patrick Berry puzzle.,https://www.nytimes.com/2017/05/04/crosswords/instructions-on-where-to-go-armada-taramasalata.html
590c27ec7c459f24986dddca,840,No Country for This Old Man,OpEd,2017-5-5 7:21:00,"Trump, as president, hasn’t been west of the Mississippi. Now he’s punishing the region, blue and red states alike.",https://www.nytimes.com/2017/05/05/opinion/trump-antiquities-act-utah.html
590c27ff7c459f24986dddcd,818,What’s the Matter With Europe?,OpEd,2017-5-5 7:21:00,"Le Pen must be beaten, but then what?",https://www.nytimes.com/2017/05/05/opinion/european-union-france-election.html
590c381f7c459f24986dddea,337,Questions for: ‘House Passes Measure to Repeal and Replace the Affordable Care Act’,Learning,2017-5-5 8:30:00,"If the American Health Care Act were to become law, how might it affect you and your family?",https://www.nytimes.com/2017/05/05/learning/questions-for-house-passes-measure-to-repeal-and-replace-the-affordable-care-act.html
590c3a517c459f24986dddf3,841,"In Macron, a defense of the Republic",OpEd,2017-5-5 8:39:00,Le Pen would usher France into the mire. Her rebranding is a sham and the National Front still a racist party.,https://www.nytimes.com/2017/05/05/opinion/roger-cohen-french-election-macron-le-pen.html
590c3f1f7c459f24986dde00,425,Is Your Phone Love Hurting Your Relationships?,Learning,2017-5-5 9:00:00,"How to detox from your phone, step by step.",https://www.nytimes.com/2017/05/05/learning/is-your-phone-love-hurting-your-relationships.html
590c3f207c459f24986dde02,544,Endpaper: Homemade,Magazine,2017-5-5 9:00:00,"When patriots demand that things be produced at home, what they get isn’t always exactly what their people want.",https://www.nytimes.com/2017/05/05/magazine/when-countries-think-they-can-go-diy.html
590c3f257c459f24986dde03,1304,How to Make a Company Right a Wrong,Business,2017-5-5 9:00:00,A well-written message to company executives can solve a host of consumer problems. Just follow the model laid out 10 years ago — and use it sparingly.,https://www.nytimes.com/2017/05/05/your-money/the-best-consumer-self-advocacy-tool-youve-never-used.html
590c3f3f7c459f24986dde0d,1879,Joining the Bridge-and-Tunnel Crowd,RealEstate,2017-5-5 9:00:00,"For many people native to the borough, exploring real estate elsewhere in New York City takes a leap of faith.",https://www.nytimes.com/2017/05/05/realestate/new-york-city-real-estate.html
590c3f3e7c459f24986dde0a,986,G.O.P. Cheers a Big Victory.  Has It Stirred a ‘Hornet’s Nest’?,National,2017-5-5 9:00:00,"Democrats saw a mirror image of their own politically disastrous health care experience in 2010, and they also saw an opportunity to possibly recapture the House.",https://www.nytimes.com/2017/05/05/us/politics/house-democrats-health-repeal-republicans.html
590c3f497c459f24986dde0e,4552,The Broken Promise of Choice In New York City High Schools,Metro,2017-5-5 9:00:00,"The city’s high school admissions process was supposed to give every student a real chance to attend a good school. But 14 years in, it has not delivered.",https://www.nytimes.com/2017/05/05/nyregion/school-choice-new-york-city-high-school-admissions.html
590c3f6e7c459f24986dde12,1533,Friday Mailbag: A Columnist Has a Fiery Debut and Another Goes Missing,Editorial,2017-5-5 9:01:00,The first column from The New York Times’s new Op-Ed writer drew a fresh wave of mail. And an artist was unhappy with a past public editor decision.,https://www.nytimes.com/2017/05/05/public-editor/friday-mailbag-a-columnist-has-a-fiery-debut-and-another-goes-missing.html
590c3f6e7c459f24986dde11,1388,Hiring Rise Sends U.S. Jobless Rate To a 10-Year Low,Business,2017-5-5 9:01:00,"The economy added 211,000 jobs in April, the Labor Department said, after weak hiring figures for March. The jobless rate declined to 4.4 percent.",https://www.nytimes.com/2017/05/05/business/economy/jobs-report-unemployment.html
590c462e7c459f24986dde24,474,Teaching With: ‘The Forger’,Learning,2017-5-5 9:30:00,"As a teenager, Adolfo Kaminsky saved thousands of lives by forging passports to help children flee the Nazis. He spent his life helping others escape atrocities around the world.",https://www.nytimes.com/2017/05/05/learning/teaching-with-the-forger.html
590c46337c459f24986dde25,862,Looking for Lessons in the Democrats’ Losses in the 2010 Midterms,Upshot,2017-5-5 9:30:00,"If the past is any guide, the House vote to replace Obamacare could put Republicans at risk in the 2018 midterm elections.",https://www.nytimes.com/2017/05/05/upshot/what-democrats-losses-in-2010-can-tell-us-about-gops-chances-in-2018.html
590c4d2b7c459f24986dde35,1216,Tending My Daughter’s Crown,Well,2017-5-5 10:00:00,"The bond between my daughters and me was carved into intricate lines that framed their cornrows, intertwined in the twists that flew with the wind.",https://www.nytimes.com/2017/05/05/well/family/tending-my-daughters-crown.html
590c4da17c459f24986dde3c,1316,Unknown,Metro,2017-5-5 10:02:00,"Friday: Tweets to Trump, weekend events, and the opening of Governors Island.",https://www.nytimes.com/2017/05/05/nyregion/new-york-today-new-yorkers-on-trump.html
590c5b657c459f24986dde59,2559,The Death and Life of Jersey City,Metropolitan,2017-5-5 11:00:00,"The downtown boom, visible in the new night-life scene along Newark Avenue, poses a threat to the urban pioneers from the city’s grittier days.",https://www.nytimes.com/2017/05/05/nyregion/the-death-and-life-of-jersey-city.html
590c83097c459f24986dded3,809,Full Employment Is Near. What Does It Mean for Pay?,Upshot,2017-5-5 13:49:00,"The best sign that the economy has reached full employment would be if wage gains returned to pre-recession norms. So far, they haven’t.",https://www.nytimes.com/2017/05/05/upshot/were-getting-awfully-close-to-full-employment.html
590c91f37c459f24986ddeff,375,"Classic Mediterranean Flavors, Enlivened by Ramps",Dining,2017-5-5 14:53:00,"Swap out the garlic and try something new with lamb chops, served with a sauce of anchovies, capers and olives.",https://www.nytimes.com/2017/05/05/dining/mediterranean-lamb-chops-recipe.html
590c9c1a7c459f24986ddf28,403,An Unorthodox Union for Asparagus,Dining,2017-5-5 15:36:00,"Adding freekeh, soy sauce and sheep’s milk cheese to an asparagus salad may not be intuitive, but it is delicious.",https://www.nytimes.com/2017/05/05/dining/roasted-asparagus-and-scallion-salad.html
590ca0337c459f24986ddf33,890,"Republicans Disregarded the C.B.O., but It Won’t Be Ignored",Upshot,2017-5-5 15:54:00,"The Congressional Budget Office’s verdict, expected next week, may influence the future of the political debate.",https://www.nytimes.com/2017/05/05/upshot/the-house-passed-its-health-care-bill-now-the-scorekeepers-will-weigh-in.html
590cac2e7c459f24986ddf59,620,Farmer’s Market Shopping With the Chef Tom Colicchio,Well,2017-5-5 16:45:00,"A top chef’s advice: To avoid wasting food, just buy the produce you’ll cook for tonight’s dinner.",https://www.nytimes.com/2017/05/05/well/eat/farmers-market-shopping-with-the-chef-tom-colicchio.html
590caca07c459f24986ddf5c,1255,‘The Handmaid’s Tale’ Episode 4 Recap: Survival Lessons,Culture,2017-5-5 16:47:00,Moira proves to be the inspiration Offred needs to resist the strictures of Gilead.,https://www.nytimes.com/2017/05/05/arts/television/handmaids-tale-recap-nolite-te-bastardes-carborundorum.html
590cb2127c459f24986ddf6e,1195,"At $495, a Signature Shoe  Is Met With Headshakes",Sports,2017-5-5 17:10:00,The price tag for the least expensive model doesn’t go over well as the basketball star and his father try a different business model.,https://www.nytimes.com/2017/05/05/sports/basketball/lonzo-lavar-ball-shoes-zo2.html
590cd4bd7c459f24986ddfdd,251,"The Story Was Fine, the Headline Less So",Editorial,2017-5-5 19:38:00,Readers were quick to point out that a headline fell short in conveying the potential impact of the Republican health care bill.,https://www.nytimes.com/2017/05/05/public-editor/healthcare-republicans-poor-headline-liz-spayd.html
590cdcb87c459f24986ddff4,1250,"Many Ask for Asylum, But It’s Rarely Granted",National,2017-5-5 20:12:00,"Despite Senator Bob Casey’s efforts, a mother and child fleeing gang violence in Honduras learn a hard truth: It’s been tough for years to win asylum.",https://www.nytimes.com/2017/05/05/us/honduras-mother-son-deported-bob-casey.html
590ce5867c459f24986de00c,560,"Trump’s 2nd Nominee for Army Secretary Withdraws, Citing ‘Misleading’ Attacks",National,2017-5-5 20:50:00,"Mark E. Green, a Tennessee state senator and former Army surgeon, said his nomination had become a distraction because of “false and misleading attacks.”",https://www.nytimes.com/2017/05/05/us/politics/mark-green-army-secretary-nominee-withdraws.html
590cf9227c459f24986de051,1302,"Leaving College, Going to War",OpEd,2017-5-5 22:13:00,"Fifty years ago, I was about to graduate — and get drafted into Vietnam.",https://www.nytimes.com/2017/05/05/opinion/leaving-college-going-to-war.html
590cff457c459f24986de064,740,Locked Up for Being Poor,Editorial,2017-5-5 22:39:00,A federal judge rules that the routine use of cash bail unconstitutionally harms the poor.,https://www.nytimes.com/2017/05/05/opinion/locked-up-for-being-poor.html
590d01c67c459f24986de06b,1426,Macron Campaign Says It Was Hit by ‘Massive’ Hacking Attack,Foreign,2017-5-5 22:50:00,"A trove of internal campaign documents was posted online, campaign staff for the French presidential candidate said.",https://www.nytimes.com/2017/05/05/world/europe/france-macron-hacking.html
590d0f967c459f24986de084,1093,"Red Sox, Racism and Adam Jones",OpEd,2017-5-5 23:49:00,"After the incident at Fenway, it was easy for me to say, “Of course — Boston.” But it’s more complicated than that.",https://www.nytimes.com/2017/05/05/opinion/red-sox-racism-and-adam-jones.html
590d27117c459f24986de0ac,829,Where’s Ivanka When We Need Her?,OpEd,2017-6-5 1:29:00,Reproductive rights go all wrong in Washington.,https://www.nytimes.com/2017/05/05/opinion/wheres-ivanka-when-we-need-her.html
590d29c27c459f24986de0ae,812,What Has  Failed In France,OpEd,2017-6-5 1:41:00,It is desperate for reform — and desperate not to be reformed.,https://www.nytimes.com/2017/05/05/opinion/what-has-failed-in-france.html
590d2e287c459f24986de0b3,474,Center of a Blowout,Games,2017-6-5 2:00:00,Joe DiPietro offers us a tough Saturday puzzle.,https://www.nytimes.com/2017/05/05/crosswords/center-of-a-blowout.html
590d40467c459f24986de0c4,831,Ivanka Trump’s Collectible Quotations,OpEd,2017-6-5 3:17:00,The first daughter’s book reads like a demented 12-year-old’s Tumblr feed.,https://www.nytimes.com/2017/05/05/opinion/sunday/ivanka-trumps-collectible-quotations.html
590db2257c459f24986de121,1021,"A Trillion-Dollar Student Debt, With Mounting Risks",SundayBusiness,2017-6-5 11:23:00,Americans owe more than a trillion dollars in student debt. Regulatory changes by the Trump administration are taking us in the wrong direction.,https://www.nytimes.com/2017/05/06/upshot/the-wrong-way-to-fix-student-loans.html
590dd6f07c459f24986de142,379,A Co-op Renovation Project Is Frustrating to Neighbors,RealEstate,2017-6-5 14:00:00,A neighbor’s renovation is making our lives miserable and the co-op board won’t do anything.,https://www.nytimes.com/2017/05/06/realestate/noise-construction-building-renovation.html
590de3fd7c459f24986de15a,757,The ‘Greatest Two Minutes in Sport’,Insider,2017-6-5 14:55:00,“It is one of the few days of the year when I wear a sports coat.”,https://www.nytimes.com/2017/05/06/insider/reporter-preps-for-kentucky-derby-horse-racing-betting.html
590df3097c459f24986de16b,214,Variety Puzzle: Split Decisions,Games,2017-6-5 16:00:00,Fred Piscop’s Split Decisions is good practice for letting your brain fill in missing information.,https://www.nytimes.com/2017/05/06/crosswords/variety-puzzle-split-decisions.html
590df7777c459f24986de175,1483,"Democrats Pounce, Seeing Path to Retake House",National,2017-6-5 16:18:00,"House Republicans, already set to play defense in 2018 because of their unpopular president, must now contend with an energized, angry Democratic Party.",https://www.nytimes.com/2017/05/06/us/politics/health-care-vote.html
590df96a7c459f24986de179,1611,Hacking Gives Final Jolt  To France’s Chaotic Race,Foreign,2017-6-5 16:27:00,"In a deeply divided country, some ask whether either Emmanuel Macron or Marine Le Pen will have enough authority to actually govern.",https://www.nytimes.com/2017/05/06/world/europe/france-election-emmanuel-macron-marine-le-pen.html
590df9f47c459f24986de17b,981,Kushner’s Sister Highlights Family Ties in Pitch to Wealthy Chinese Investors,Foreign,2017-6-5 16:29:00,"Nicole Meyer sought $150 million for a Jersey City, N.J., housing development from more than 100 investors gathered at the Ritz-Carlton in Beijing.",https://www.nytimes.com/2017/05/06/world/asia/jared-kushner-sister-nicole-meyer-china-investors.html
590e04137c459f24986de190,910,"In China, the Party  Keeps the Band Going",Foreign,2017-6-5 17:12:00,"A clean-cut, patriotic schoolboy image has propelled TFBoys to the top of China’s charts and into the good graces of its Communist leaders.",https://www.nytimes.com/2017/05/06/world/asia/china-tfboys-boy-band.html
590e0c677c459f24986de19b,1149,"Despite the Fading of Star Players, the Spurs’ Future Remains Bright",Sports,2017-6-5 17:48:00,The Spurs have lost their longtime guard Tony Parker for the rest of the playoffs. Guard Manu Ginobili is 39. The star center Tim Duncan has retired. But the San Antonio way continues to attract talent.,https://www.nytimes.com/2017/05/06/sports/basketball/nba-playoffs-san-antonio-spurs-future.html
590e11637c459f24986de1a3,943,Macron et la défense de la République,OpEd,2017-6-5 18:09:00,Marine Le Pen précipiterait la France dans un bourbier. La rénovation de son parti est une imposture: le Front National est toujours un parti raciste.,https://www.nytimes.com/2017/05/06/opinion/macron-et-la-defense-de-la-republique.html
590e16317c459f24986de1a9,830,A Christian Abortion Doctor,OpEd,2017-6-5 18:30:00,"“I believe that as an abortion provider, I am doing God’s work,” Dr. Parker says.",https://www.nytimes.com/2017/05/06/opinion/sunday/meet-dr-willie-parker-a-southern-christian-abortion-provider.html
590e16527c459f24986de1ab,794,Two Ex-Candidates Stuck in Time,Editorial,2017-6-5 18:30:00,The campaign was last year: It’s past time for the contenders to recall their duty to help a divided America to heal and move on.,https://www.nytimes.com/2017/05/06/opinion/two-presidential-candidates-stuck-in-time.html
590e16587c459f24986de1af,1115,Hillary Clinton’s Absolution,OpEd,2017-6-5 18:30:00,"With nothing left to lose, can she find herself?",https://www.nytimes.com/2017/05/06/opinion/sunday/hillary-clintons-absolution.html
590e16587c459f24986de1b0,926,Trump: Hazardous to Our Health,OpEd,2017-6-5 18:30:00,Our salesman in chief celebrates hawking a shoddy product.,https://www.nytimes.com/2017/05/06/opinion/sunday/trump-hazardous-to-our-health.html
590e16957c459f24986de1b8,809,House Republicans Go Off the Cliff,OpEd,2017-6-5 18:31:00,Will the Senate be there to catch them?,https://www.nytimes.com/2017/05/06/opinion/house-republicans-go-off-the-cliff.html
590e168e7c459f24986de1b2,965,Don’t Let Facebook Make You Miserable,OpEd,2017-6-5 18:31:00,Raw Google search data proves that we are not who we say we are on social media.,https://www.nytimes.com/2017/05/06/opinion/sunday/dont-let-facebook-make-you-miserable.html
590e168e7c459f24986de1b3,1224,How Censorship Works,OpEd,2017-6-5 18:31:00,Those who remain silent to please the authorities make China’s brutal system possible.,https://www.nytimes.com/2017/05/06/opinion/sunday/ai-weiwei-how-censorship-works.html
590e16947c459f24986de1b4,1123,A New Entrant in the Fact-Check Biz,Editorial,2017-6-5 18:31:00,The paper has started a new unit aimed at holding politicians’ feet to the fire.,https://www.nytimes.com/2017/05/06/public-editor/a-late-entry-by-the-times-into-the-fact-check-biz.html
590e16947c459f24986de1b6,1695,The Hidden Radicalism of Southern Food,OpEd,2017-6-5 18:31:00,"By starting a community farm and a pig co-op, Fannie Lou Hamer pointed the way toward food sovereignty.",https://www.nytimes.com/2017/05/06/opinion/sunday/the-hidden-radicalism-of-southern-food.html
590e16947c459f24986de1b7,1253,The Health Care Disaster Is Really About Taxes,OpEd,2017-6-5 18:31:00,"For Republicans, governing seems to mean cutting taxes and nothing else.",https://www.nytimes.com/2017/05/06/opinion/sunday/the-house-health-care-disaster-is-really-about-taxes.html
590e479b7c459f24986de1ef,905,Duality Quality,Games,2017-6-5 22:00:00,"Natan Last, Finn Vigeland and the members of the Jewish Association Serving the Aging crossword class highlight an interesting aspect of the English language.",https://www.nytimes.com/2017/05/06/crosswords/duality-quality.html
590e8b8b7c459f24986de221,647,"9 Letters: Starts With C, Ends With D",Insider,2017-7-5 2:50:00,"That’s a clue to one of the Sunday classes offered by the Jewish Association Serving the Aging, or JASA.",https://www.nytimes.com/2017/05/06/insider/new-york-times-jasa-crossword-puzzle.html
