approveDate,commentBody,commentID,commentSequence,createDate,depth,editorsSelection,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replyCount,reportAbuseFlag,sharing,status,timespeople,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL,inReplyTo,articleID,sectionName,newDesk
1493673663,"As a Londoner I found this article really interesting after living through years of engineering works across the network.<br/>Considering most of the infrastructure is 150 years old the tube is incredibly reliable and there is a noticed improvement since work began on the signalling system - I consider myself unlucky if I have to wait more than three minutes for a train.<br/>The main problem is of course money, we have pretty high fares but Transport for London who run the network funnel all profits into upgrades which does help a bit. The grants received from the central government are due to end in a few years so everyone's fears are that afters several years of progress things will stall once again.<br/>Reading about how New Yorkers face at least another 30 years of disruption is pretty shocking and hope they are able to put better systems in place for faster progress on future lines. Personally I think more people need to embrace weekend closures, whilst incredibly annoying at the time (the words 'Rail Replacement Bus Service' bring terror to Londoners) it will save time and money in the long run! Good luck  ",22334569,22334569,1493670310,1,TRUE,0,,22334569,https://graphics8.nytimes.com/images/apps/timespeople/none.png,14,,1,,0,approved,1,0,1493673663,Catherine G,80306798,"London, UK",,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669862,"That's what you get with unions, no accountability for work performance, and poor service at a high cost. All brought to you by years of political payoffs to Democrats.",22334285,22334285,1493669075,1,FALSE,0,,22334285,https://graphics8.nytimes.com/images/apps/timespeople/none.png,7,,4,,0,approved,1,0,1493669862,M.,7529267,"Seattle, WA",,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669862,So sad. A wonderful city...suffocating under rubble of it's own infrastructure. <br/><br/>And suffocated by politicians whose egos and ambitions came first. And they were reelected! ,22334051,22334051,1493668119,1,FALSE,0,,22334051,https://graphics8.nytimes.com/images/apps/timespeople/none.png,4,,0,,0,approved,1,0,1493669862,M. Torrenday,51755587,Nyc,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669860,"Sorry, folks, but MTA leaders mustn't be distracted by 21st century upgrades when their primary job is to find meaningless employment for political cronies and their relatives.  <br/><br/>Someone needs to abolish the MTA and start over.",22333949,22333949,1493667662,1,FALSE,0,,22333949,https://graphics8.nytimes.com/images/apps/timespeople/none.png,5,,0,,0,approved,1,0,1493669860,LIChef,67768315,East Coast,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669859,"We're having a regional infrastructure crisis.  The old Tappan Zee is ready to fall down (and hopefully can be held together long enough to allow the completion of the new bridge.)  The tunnels into Penn Station are crumbling.  The MTA's signal system is simply too old.  But, yeah, hey, let's cut taxes.",22334036,22334036,1493668077,1,FALSE,0,,22334036,https://graphics8.nytimes.com/images/apps/timespeople/none.png,12,,0,,0,approved,1,0,1493669859,M Meyer,46876704,Brooklyn,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669858,"This is what I associate New Yorkers with... poor subways, lousy roads, horrible bridges, third-rate airports, dirty air, polluted water, a lot of talk, no leadership, high taxes, poor service, no foresight, bribes, kickbacks, cronyism endless whining and complaining! ",22333822,22333822,1493667170,1,FALSE,0,,22333822,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/7739/3259/cropped-77393259.jpg,4,,0,,0,approved,1,0,1493669858,The Sceptic,77393259,USA,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669834,"We cannot look at the deterioration in subway performance without also looking at the poor urban planning and zoning which is overloading the system.  All the high rises which have been put up along various other lines, along the #7, for example,  has made getting on the train at rush hour almost impossible.  One of our former mayors proposed the solution of removing the seats from the subways cars.  That certainly brought up unfortunate associations.   I cannot imagine what Grand Central is going to be like with the additional thousands of commuters brought in from the new high rises going up in the area, as well as the LIRR which is also being proposed to come into the terminal.  Has anyone actually looked at the numbers of commuters on the concourse or on the subway platforms now?  ",22333940,22333940,1493667643,1,FALSE,0,,22333940,https://graphics8.nytimes.com/images/apps/timespeople/none.png,3,,1,,0,approved,1,0,1493669834,Karen,59398390,NYC,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669829,"In my opinion this is largely due to two things: (1) the increasing unwillingness of people to pay taxes at the local, state or federal level and (2) the growing scarceness of politicians and public officials able and willing to articulate why spending money for the public good can sometimes be a good thing (except perhaps when it comes to more pay and pensions for cops and firefighters, when  it's ""god bless the first responders"" time since their endorsements are critical).",22334264,22334264,1493668946,1,FALSE,0,,22334264,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493669862,Ellienyc,63296061,"New York, NY",,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669829,"I last lived and worked amongst you 20 years ago.<br/><br/>The subway, though crowded, worked ok then. Many stations were pretty scruffy, not least underneath the PABT, itself woeful and soiled.<br/><br/>I know the state controls the subway. But it is quite baffling how one of the wealthiest cities in the world has such woeful infrastructure. <br/><br/>The excuse of rider wrath if lines are shut down for installing new signals is just silly. Obviously, it's an excuse hiding some darker reality.",22333718,22333718,1493666727,1,FALSE,0,,22333718,https://graphics8.nytimes.com/images/apps/timespeople/none.png,3,,0,,0,approved,1,0,1493669829,Dave T.,14762948,Cascadia,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669828,"I have lived on the 7 Line for 10 years and have watched it slowly (very slowly) evolve. One of the main reasons it takes so long to make any real changes is because the MTA barely has anyone actually working. If you go through a ""construction"" section of the tracks, you will see at least 10 MTA employees while one or two will be doing actual work. The others are eating, sleeping in the cranes, hanging out in the empty locomotive car they use to shuttle to and fro, or a group will be standing around watching one ""worker"" turn a bolt or replace a yellow plastic grate. <br/><br/>I've not only witnessed this once or twice, I have seen it every single day there is construction. 85 percent or more of the ""workers"" are never actually working at any given construction site (no matter the time of day or night). I really wish I was exaggerating.<br/><br/>If the MTA really wanted to renovate the lines and deliver a WORLD-CLASS system to a WORLD-CLASS city, they would hire hundreds, if not thousands, of workers to get this work done. They would also have a high degree of oversight to ensure that each worker is actually doing something. <br/><br/>How many times have you gone into a store or a restaurant and saw 85+ percent of the employees hanging around, looking at their phone, chatting, or napping? Not very often because when employees do behave that way, they get fired. MTA workers deserve breaks but not in full view of the public, especially given the limited results of these construction projects.",22334046,22334046,1493668100,1,FALSE,0,,22334046,https://graphics8.nytimes.com/images/apps/timespeople/none.png,7,,1,,0,approved,1,0,1493669828,Joshua,66547487,"New York, NY",,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669826,"I love Boston but it is an 17th century town (with an infrastructure to match) strangling in 21th century traffic. I know Boston fairly well as I went to school there and live an hour away but I loathe to go there. The traffic is a nightmare and getting out the way of those antiquated creaking, screaming ancient ,electric trains is worth your life.<br/><br/>I don't know how much business they are losing from people like me who used to go to Boston often to shop, go to museums and dinner but have second thoughts. I now go to Providence- easier, cheaper and saner.<br/><br/>Charlie- fix the MTA for God's sake or I'll never return!",22333999,22333999,1493667910,1,FALSE,0,,22333999,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,1,,0,approved,1,0,1493669826,Sharon Knettell,65505370,Rhode Island,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669826,NY's subway system is the only system in the world that runs 24/7. This makes maintenance nearly impossible. Shut it down from 1A to 5:30A and add bus routes for those that need public transit during those hours when street traffic is relatively light. Do the maintenance and upgrades during those down hours.,22333795,22333795,1493667028,1,FALSE,0,,22333795,https://graphics8.nytimes.com/images/apps/timespeople/none.png,12,,0,,0,approved,1,0,1493669826,Blind Boy Grunt,17088156,NY,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669825,"Instead of grandstanding with ""free"" college education for all Gov. Cuomo shouls use those funds to overhaul the NYC subway signaling technology if not so appalling would be laughable. Updated signaling would improve efficiencies and service.<br/>The cost could be shared by government grants and ridership, and it require lines to be closed during off-peak times to expedite installation and reduce inconvenience. Really, look at those photographs simply unacceptable.",22334005,22334005,1493667928,1,FALSE,0,,22334005,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,1,approved,1,0,1493669825,KB,33783718,WILM NC,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669825,"Forgot to mention that the announcement system is absolutely abhorrent. Did they not test the audio system beforehand? I can barely understand anything the engineer/conductor says given they're speaking clearly because there is:<br/><br/>1. Too much noise/static in the announcement or<br/>2. Volume is too low with a lot of static/noise or<br/>3. Volume is too high with too much static/noise.<br/><br/>There are rare occasions when it's a perfectly clear announcement but 95% of time, other passengers and I exchange looks of 'what they did they just say?'<br/><br/>I may be nit-picking certain aspects of the subway system that do not matter as much as reliability and efficiency, but if they're going to spend money on these systems and displays, please do it right. It's the bloodstream of the city and there's just too much plaque building up. ",22333834,22333834,1493667237,1,FALSE,0,,22333834,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493669856,AJ,65694888,NYC,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669825,"At a few dollars a head, multipled by 365,  is around 4-5 billion money coming in each year.  They could also raise the price a bit temporarily for added revenue.  I think a lot of people would be happy to pay a little more to ride on something a litle more modern.   ",22333781,22333781,1493666975,1,FALSE,0,,22333781,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493669825,e9999999,64637568,LOS ANGELES,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669823,"The fact is, just five short years ago, the reliability of the subway system was much better.  Take it from this long term New Yorker--something is very wrong.  The subway is in serious decline.",22333977,22333977,1493667805,1,FALSE,0,,22333977,https://graphics8.nytimes.com/images/apps/timespeople/none.png,4,,0,,0,approved,1,0,1493669823,Ted Morgan,79653668,New York,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669822,"This might sounds heretical - especially from a life long New Yorker! - but why not consider shutting down the trains for few hours at night in order to facilitate maintenance and infrastructure projects? Late night partiers and overnight workers would suffer, but I think it's likely a worthwhile tradeoff for a better run system for everyone else. ",22333904,22333904,1493667490,1,FALSE,0,,22333904,https://graphics8.nytimes.com/images/apps/timespeople/none.png,8,,1,,0,approved,1,0,1493669822,PFB410,62430883,NYC,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669822,"It galls me to no end that the MTA is spending $12 Billion to get several thousand LIRR riders a few blocks east in midtown while six million subway riders suffer delays nearly every day due to insufficient investment in essential infrastructure. This $12 Billion boondoggle known as the East Side Access Capital Project was not begun by Governor Cuomo, but by Governor Pataki, who, by the way, is also responsible for gutting the Rent Stabilization Law.  ",22333651,22333651,1493666468,1,FALSE,0,,22333651,https://graphics8.nytimes.com/images/apps/timespeople/none.png,6,,0,,0,approved,1,0,1493669822,Robert,12335584,New York,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493669819,I would guess that more riders are upset by loss of cellular connections in the tube than are even aware of the problems caused by the 90-yr old train control systems.,22334176,22334176,1493668596,1,FALSE,0,,22334176,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493669819,Henry J.,31292464,Durham NC,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493666425,"!.  All human drivers should be replaced by robots.<br/>2. All tunnels should be painted white (which even the cavemen knew).<br/>3.  All stations that are one flight down should have elevator access.<br/>4. The MTA needs to maintain -- soap ( uinknown to this entity except for the super smelly one-- and lots of bleach) and water, and scrapping to get the gum off. ( Power washing -- always use a machine to do a job which can be done more effectively by hand -- does NOT work).. and not redecorate train stations.  Paint peeling from ceilings in passenger waiting areas, dirty floors -- NOT to be tolerated.. But I am sure the kickbacks are much better on unnecessary construction projects such as the one just done at 168th St.. for the no1 train.  The vaulted ceiling simply need washing it did not need a drop ceiling installed.. which BTW put extra weight on the old vault...and cost who knows how many millions as the MTA neglected to put up the signage that was in place when the 96th St. station was redone.  ALSO what idiot makes the staircase step down at sidewalk level  (only the 79th St. Irt station has a handrail to help the handicapped negotiate the step -- and most of the stops lack the yellow stripes that tell people something is a wry.  Furthermore, the card reading machines often deduct incorrect amounts -- I had a 13$ card go to five dollars in three senior trips!!<br/> 5.  Google trains should NOT need signals?? This seems to be old technology.  Who gets the $$?",22333625,22333625,1493666369,1,FALSE,0,,22333625,https://graphics8.nytimes.com/images/apps/timespeople/none.png,3,,3,,0,approved,1,0,1493666434,what me worry,47931530,nyc,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493666425,"Everyday I tell myself to make a Twitter account so I can rant at the MTA directly. Why is there 'train traffic ahead of us' at 5:30 AM? Sometimes the 4 or 5 train would have blinking maps or symbols of 2/3 trains. I've been on a D train that had the Q symbol inside. So many tourists probably get screwed over by all the changes that happen on the weekends and weekday nights.<br/>Oh and the arrival times on those touchscreens for the NQRW, such as the one in Union Square, are NOT on time - useless. They installed the overhead time displays for certain stations, but the downtown 49th Street station overhead display can also only be seen if you're directly underneath it because there is another electronic display that's right in front of it that blocks its view. Did people not think about the logistics when they decided to put that there???<br/><br/>I have been to cities in Asia and Europe and NYC has the whackiest and dirtiest subway system. Making excuses to those visiting, I say it has character. I understand that it's one of the oldest systems in the world and it may not be an easy fix but it has some serious catching up to do. The best I've seen is in Seoul where trains are without doubt reliable, platforms have airport style doors, clean usable bathrooms and even a breastfeeding room. I don't care for these amenities but at least make the subways more reliable. We need to catch up. ",22333599,22333599,1493666241,1,FALSE,0,,22333599,https://graphics8.nytimes.com/images/apps/timespeople/none.png,4,,0,,0,approved,1,0,1493666433,AJ,65694888,NYC,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493666425,"While reading this article I was reminded of an old family acquaintance who was a staff attorney for the MBTA in Boston. He had a political no show job and didn't even bother to go in for his weekly pay check as he had the T mail it to him for about 25 years. Different state, different time, but we all know that there are lots of people working at public service agencies who are political appointments. The Port Authority comes to mind. A friend of mine also helped design the Metro Card system as a consultant and she told me that getting anything done at the MTA was almost impossible, especially when dealing with unionized employees. ",22333540,22333540,1493665947,1,FALSE,0,,22333540,https://graphics8.nytimes.com/images/apps/timespeople/none.png,5,,0,,0,approved,1,0,1493666433,Abbott Hall,63841340,"Westfield, NJ",,,0,5906b3297c459f24986dd004,Unknown,Metro
1493666425,"The Atlantic published a comprehensive article back 2015. Entitled ""Why New York Subway Lines are Missing Countdown Clocks,"" the article documents a few glaring issues that today's NYT article missed.<br/><br/>Standing out was the MTA incestuous relationship with contractors, including Siemens, where a $13 million pilot for bus times was canceled one year later without achieving anything measurable. <br/><br/>The author of the Atlantic cited a 2009 report by the MTA's oversight organization showing that despite the contractor’s poor performance on that project, ATS program managers had been told by their supervisor not to give Siemens an overall “Unsatisfactory” rating, for fear that this would preclude it from participating in future projects.<br/><br/>The project was later handed over to a group of MIT grads hired to work at the MTA. Bus times were available just months later, and the entire system was completed for all of Manhattan at the cost of less than $10,000 per bus.<br/><br/>The MTA, like all organization, is not making progress in many cases because they lack the in-house technology expertise to complete the projects and are invested in traditional job preservation. This strikes at the heart of big government-funded institutions; the system is dedicated to preserving jobs over providing better service for riders.",22333520,22333520,1493665863,1,FALSE,0,,22333520,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/7848/2469/cropped-78482469.jpg,9,,1,,1,approved,1,0,1493666431,TalkPolitix,78482469,"New York, NY",,,0,5906b3297c459f24986dd004,Unknown,Metro
1493666392,"It's an old story.  Maintenance isn't sexy so no one wants to do it.  In coop building it results in emergency repairs to unmaitanied systems that cost double or triple what regular maintenance and replacement would.  It's the same for the MTA.  They'd rather hire a million $$$ man from London and keep doing it over and over again than maintaining the rails and signals on a regular basis and replacing them on a schedule.  As a result, it's an emergency every day and it's expensive not just for the MTA but for the people who have to use public transport to get to work.  Of course that's not the May<br/>Or or other top brass who can use a limo or in the mAyors case a helicopter. ",22333383,22333383,1493665212,1,FALSE,0,,22333383,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493666398,Justice Holmes,26251732,Charleston,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493666392,"Back in 2011 or 2012, a Chinese student in Shanghai told me she had visited New York City and was surprised at how old the subways were.<br/><br/>They are decrepit because the bottom 90 percent of New Yorkers use them, while the top 10 percent make all the decisions.  Throughout the country the same upper 10 per cent have acquired all the increase in US wealth since 1982. ",22333380,22333380,1493665199,1,FALSE,0,,22333380,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/5211/4961/cropped-52114961.jpg?0.578413189155981,10,,0,,0,approved,1,0,1493666398,Kevin Cahill,52114961,"Albuquerque, NM",,,0,5906b3297c459f24986dd004,Unknown,Metro
1493666392,"I would like to know what is MTA's CEO annual bonus and salary, compared to his London counterpart, of course. The whole MTA situation might be just an  example of crass corporate mismanagement, Detroit-style. <br/><br/>Had the signal problem existed for such a long time, I am sure MTA would have found a way to express it publicly and lobby for its replacement or funding. I am sure New York Times can look into this side of the problem as well.",22333378,22333378,1493665182,1,FALSE,0,,22333378,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,1,,0,approved,1,0,1493666403,sor perdida,66125788,junglia,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493666392,Give it to the blokes from across the pond to fix - they seem to be better at it!,22333369,22333369,1493665157,1,FALSE,0,,22333369,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493666398,SR,53820848,"Los Angeles, CA",,,0,5906b3297c459f24986dd004,Unknown,Metro
1493666392,"Do the big-shots of the MTA ride in subways, or in Limousines?  From their viewpoint, having to transport middle and lower class wage slaves to their jobs, is an unfortunate side effect of the banking games that profit them personally.<br/><br/>Evidence?  The high cost and low quality of the transit systems they are responsible for.",22333314,22333314,1493664950,1,FALSE,0,,22333314,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,0,,0,approved,1,0,1493666404,Peter Zenger,55122416,N.Y.C.,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493666392,"I'm certainly glad that Mr. Trump's pledge to repair, rebuild and add infrastructure is being kept. NOT!<br/>He is keeping money from California's High-Speed-Train line as a punishment for CA going for Hillary and to please his rural anti-transit supporters who see transit as superfluous or even a luxury. Apparently  to them, everyone lives the same rural lifestyle of a pickup truck, Walmart being 30 miles away, and a full gun rack.<br/>So ridiculous is the money going to the unneeded wall in lieu of the very needed public transit sector. ",22333306,22333306,1493664921,1,FALSE,0,,22333306,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/5456/2472/cropped-54562472.jpg?0.9639078087657071,5,,1,,0,approved,1,0,1493666399,The Perspective,54562472,Chicago,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493666392,Isn't this the story of America? Republicans hate public transportation so those of us who use it are scorned and the money that should be set aside for repairs goes to new roads. ,22333244,22333244,1493664701,1,FALSE,0,,22333244,https://graphics8.nytimes.com/images/apps/timespeople/none.png,3,,0,,0,approved,1,0,1493666397,atb,55182092,Chicago,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493666392,"Reading between the lines, a large part of the problem is the resistance from New Yorkers to be inconvenienced.  You can't run a subway 24/7/365 and expect maintenance to happen quickly with no disruptions.  <br/><br/>Here in Boston, the MBTA announced that my local subway station, Wollaston on the Red Line, is going to be shut down for 20 months while they completely rebuild it before it crumbles apart.  The community is furious and fuming, but the alternative is 10 years of weekend and night time shutdowns so they have time to do the work.  New Yorkers are going to have to suck it up if they want to have a reliable subway in the future.",22333209,22333209,1493664547,1,FALSE,0,,22333209,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,1,,0,approved,1,0,1493666397,Mwk,69337915,Massachusetts,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493666392,"I only want to echo what others have said about our nation's desperate need for infrastructure spending. Instead, we've spend thirty seven years playing economic shell-games designed to engorge the pockets of the wealthy, while the rest of our nation and people are left to drift and crumble. <br/><br/>Think about what these subway delays mean in value lost for businesses. New York is one of the major hubs of the global economy, and yet, employees gamble with delays and lateness every day. What does this cost in productivity every year, versus the budget for bringing our transit system up to speed?<br/><br/>This is symptomatic of the short-term thinking that has swamped politics and business for too long. The cost and time to fix problems in the present is seen as ""too expensive"". The can keeps getting kicked down the road, with only patchwork repairs in place. That's unsustainable. <br/><br/>If we want to be competitive and a global leader in the 21st century, we need to stop sinking all of our money and talent into the military and the financial industry. We need to rebuild our infrastructure, in all its facets. Not only will this create jobs, but it will make average citizens proud of our nation again. It's easier to be optimistic about our nation's future were we to see new and updated improvements, instead of quick fixes made with bailing wire and duct tape.",22333204,22333204,1493664524,1,FALSE,0,,22333204,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,0,,0,approved,1,0,1493666402,Dominic,64888397,"Astoria, NY",,,0,5906b3297c459f24986dd004,Unknown,Metro
1493666391,Doby Gillis......is alive and well underground in the NY Subway.....amazing!,22332791,22332791,1493662905,1,FALSE,0,,22332791,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493666400,Boxcar18,60691778,"Santa Cruz, Ca",,,0,5906b3297c459f24986dd004,Unknown,Metro
1493664500,"How in the world can the subway system not have been making a profit, ever? They have been running the system for way over 50 years, not putting any capital dollars into the investment to keep it running, and performed maintenance as needed (when something is broken) not on a regular preventive maintenance schedule. Does anyone really believe the audits of money coming in and money going out?",22332962,22332962,1493663512,1,FALSE,0,,22332962,https://graphics8.nytimes.com/images/apps/timespeople/none.png,5,,2,,0,approved,1,0,1493664500,tomjoe9,50419775,Lincoln,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493664489,"This has been the same issue since I was a student in the early 70's, at Hunter College. We were waiting for the 2nd Avenue subway FOREVER. Money has not been poured into the infrastructure. Companies, back in the day, left New York for the 'burbs because New York could not get its workforce to work on time due to a failing infrastructure. I guess the City had a ""if it ain't broke don't fix it"". attitude. Most of the major players are dead, will the infrastructure ever get better? I will be retiring soon!",22333127,22333127,1493664187,1,FALSE,0,,22333127,https://graphics8.nytimes.com/images/apps/timespeople/none.png,4,,0,,0,approved,1,0,1493664489,Gracie15,55872231,New Jersey,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493664489,"these same problems also exist on the subway systems in DC and SF, despite the fact they were built in the 1970s. Transit systems in the US seem to not be run in a manner befitting a fully developed nation. ",22332736,22332736,1493662715,1,FALSE,0,,22332736,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493664489,Yoda,64671572,Someplace in another galaxy,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493664488,"Your story missed two important factors that contribute to the subway's current condition; trophy projects, those that politicians can crow about like the Second Ave subway that only travels 33 blocks and cost state tax payers billions. The second is the high cost of labor, three times more than it would cost to build or repair anywhere else, topped by work rules that dictate progress. There's a lot of blame to go around.",22332563,22332563,1493662135,1,FALSE,0,,22332563,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,0,,0,approved,1,0,1493664488,Smartpicker,71197570,NY,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493664487,What better example of how this country's infrastructure is being allowed to crumble and held together with duck tape than the NYC subway system? And what catastrophic failure must occur to flip the switch from paralysis to action?,22333056,22333056,1493663909,1,FALSE,0,,22333056,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6612/4365/cropped-66124365.jpg?0.16099595907144248,1,,0,,0,approved,1,0,1493664487,a goldstein,66124365,pdx,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493664487,"... And yet the proposed solution uses radio signals and transponders every 500ft? Surely in this day of emerging autonomous vehicles a new train or retrofit system could leverage LIDAR/Camera Technology and GPS to accomplish this goal without needing the extensive retrofit of the entire length of track? If Tesla can put semi-autonomous tractor-trailers on the road, surely there is a more state-of-the-art solution to this problem?",22332852,22332852,1493663127,1,FALSE,0,,22332852,https://graphics8.nytimes.com/images/apps/timespeople/none.png,5,,0,,0,approved,1,0,1493664487,Iahn Gonsenhauser MD MBA,66030407,Columbus,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493664486,"I am on the other  side of 80years, and remember when the IRT had kerosene lamps as head lights.  And you know, the subway ran better then without the delays and the violence of today.",22333079,22333079,1493663981,1,FALSE,0,,22333079,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/560/2163/cropped-5602163.jpg,5,,0,,1,approved,1,0,1493664486,vincent189,5602163,stormville ny,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493664486,The Seattle area is working to make its public transit better. Some parts are now working quite well. We live on the North end of Mercer Island and can get most places rather easily. JGAIA,22332868,22332868,1493663176,1,FALSE,0,,22332868,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6498/021/cropped-6498021.jpg?0.7500970163324092,1,,0,,0,approved,1,0,1493664486,Jerry Gropp Architect AIAA,6498021,"Mercer Island, WA",,,0,5906b3297c459f24986dd004,Unknown,Metro
1493664485,"Easy fix for this, subcontract new tunnels to the Vietnamese and signalling technology to the Japanese. The Japanese built the new metro in Delhi. India has far more problems than the US but with Japanese design and construction discipline built metros in some of the world's most densly populated cities. If you didn't get the tunneling thing, the Vietnamese had a vast underground system of tunnels that completely befuddled American military strategists during the Vietnam War.",22332702,22332702,1493662616,1,FALSE,0,,22332702,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493664517,Nev Gill,66049157,Dayton OH,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493664484,"It would be worthwhile to take a single paragraph to explain ""where the money comes from"" and ""where the money goes."" The MTA clearly explains it in their budget: $9.5 Billion in labor related costs (out of $15.7B budget!). Transport for London dedicates close to one third of their overall budget to capital improvements. Given that the MTA's non-labor and non-debt service share only comes up to 24%, actual capital expenditure for improvements must be bupkis. The real question is what crazy politician will question close to $10 Billion dollars in labor expenses to actually improve the situation?  Certainly not Mr. Cuomo nor any other politician for that matter. I would hope that decent journalists would.",22332872,22332872,1493663187,1,FALSE,0,,22332872,https://graphics8.nytimes.com/images/apps/timespeople/none.png,5,,0,,0,approved,1,0,1493664484,Alan,44753288,NY,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493664313,"Right now they are getting to a point where they will have to take drastic action. Sure you don't want to upset your passengers but as old as the switching system is, what happens if it completely fails. Then you'll have a whole line shut down for who knows how long instead of a station of two for weekends to get the work done. I lived in London while they were doing the upgrades and yes it was painful, but you learned to work around it. Come on NY, put your big girl pants on and suck it up. People will be upset, but not as upset if the whole thing goes down.",22332781,22332781,1493662866,1,TRUE,0,,22332781,https://graphics8.nytimes.com/images/apps/timespeople/none.png,11,,1,,0,approved,1,0,1493664313,Janet C,69617311,Chicago,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493662082,"Run by progressives???  I see it somewhat as typical whoever in government runs things does not properly maintain and update them, nor do they want to increase the revenues to actually properly do so.  A business would be bankrupt if they did these things.  Folks like to stay in charge rather than do the job properly.  Now I bet they will be whining for federal funds, which they should only get some, like maybe 10% of the cost of doing things correctly.",22332532,22332532,1493662044,1,FALSE,0,,22332532,https://graphics8.nytimes.com/images/apps/timespeople/none.png,3,,2,,0,approved,1,0,1493662089,vulcanalex,63687177,Tennessee,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493662063,I don't envy the Metropolitan Transportation Agency's job when it comes time to upgrade NYC's subway system; not one bit.,22332520,22332520,1493661985,1,FALSE,0,,22332520,https://graphics8.nytimes.com/images/apps/timespeople/none.png,3,,1,,1,approved,1,0,1493662067,Irene Williams,19986228,Connecticut,,,0,5906b3297c459f24986dd004,Unknown,Metro
1493662044,"As reported by the Daily News today - MTA workers walked away with a whopping $1billion of overtime last year. You can safely bet that most of this overtime was spent either doing nothing or working inefficiently. The whole system is just one big gravy train for their greedy union and the innocent straphanger foots the bill, not only in increased fares but in money lost in their everyday lives from not being able to get to where they're going on time due to the fact that our public transport system cannot have the upgrades it needs. Not a single politician in this city has the guts to stand up to the TWU and end this wasteful greed. You know why? Follow the money. ",22332469,22332469,1493661793,1,FALSE,0,,22332469,https://graphics8.nytimes.com/images/apps/timespeople/none.png,16,,1,,0,approved,1,0,1493662056,Barry Grant,75865164,<br/>,,,0,5906b3297c459f24986dd004,Unknown,Metro
